dest_ip,dest_port,metadata_comment
172.67.182.126,80,proxylist.txt
209.97.150.167,8080,proxylist.txt
69.61.200.104,36181,proxylist.txt
208.65.90.21,4145,proxylist.txt
98.178.72.21,10919,proxylist.txt
37.220.81.2,10522,proxylist.txt
172.67.129.231,80,proxylist.txt
190.93.247.247,80,proxylist.txt
23.227.39.171,80,proxylist.txt
141.101.121.138,80,proxylist.txt
172.67.151.71,80,proxylist.txt
172.67.170.20,80,proxylist.txt
172.67.167.157,80,proxylist.txt
172.65.90.3,80,proxylist.txt
141.101.123.243,80,proxylist.txt
172.67.69.66,80,proxylist.txt
110.235.248.81,1080,proxylist.txt
218.252.100.222,80,proxylist.txt
172.65.90.47,80,proxylist.txt
66.235.200.163,80,proxylist.txt
62.99.138.162,80,proxylist.txt
141.101.120.15,80,proxylist.txt
172.67.254.152,80,proxylist.txt
141.101.113.205,80,proxylist.txt
71.60.160.245,80,proxylist.txt
188.40.57.101,80,proxylist.txt
172.67.169.164,80,proxylist.txt
172.67.70.252,80,proxylist.txt
23.227.39.227,80,proxylist.txt
159.112.235.177,80,proxylist.txt
63.141.128.66,80,proxylist.txt
172.67.70.229,80,proxylist.txt
72.206.74.126,4145,proxylist.txt
208.65.90.3,4145,proxylist.txt
120.92.211.211,7890,proxylist.txt
143.110.217.153,1080,proxylist.txt
172.67.249.73,80,proxylist.txt
172.66.40.253,80,proxylist.txt
172.64.152.139,80,proxylist.txt
173.245.49.200,80,proxylist.txt
172.67.251.205,80,proxylist.txt
172.67.70.239,80,proxylist.txt
172.67.70.235,80,proxylist.txt
141.101.122.169,80,proxylist.txt
141.101.122.98,80,proxylist.txt
141.101.120.187,80,proxylist.txt
172.67.104.244,80,proxylist.txt
172.67.180.254,80,proxylist.txt
172.67.254.252,80,proxylist.txt
172.67.96.62,80,proxylist.txt
172.67.201.106,80,proxylist.txt
172.67.179.201,80,proxylist.txt
173.245.49.98,80,proxylist.txt
23.227.38.141,80,proxylist.txt
172.67.177.24,80,proxylist.txt
172.67.182.174,80,proxylist.txt
172.193.178.226,80,proxylist.txt
12.50.107.217,80,proxylist.txt
195.85.23.61,80,proxylist.txt
172.67.241.72,80,proxylist.txt
108.162.193.227,80,proxylist.txt
23.227.60.158,80,proxylist.txt
118.193.37.241,3129,proxylist.txt
172.67.232.109,80,proxylist.txt
172.67.161.204,80,proxylist.txt
141.101.120.50,80,proxylist.txt
172.67.118.110,80,proxylist.txt
23.227.38.119,80,proxylist.txt
172.64.68.92,80,proxylist.txt
141.101.115.96,80,proxylist.txt
108.162.193.42,80,proxylist.txt
172.64.144.179,80,proxylist.txt
173.245.49.215,80,proxylist.txt
172.64.88.89,80,proxylist.txt
172.67.70.202,80,proxylist.txt
172.67.171.204,80,proxylist.txt
172.67.177.205,80,proxylist.txt
172.67.176.77,80,proxylist.txt
172.67.254.241,80,proxylist.txt
50.122.86.118,80,proxylist.txt
185.146.173.174,80,proxylist.txt
141.101.115.37,80,proxylist.txt
172.67.163.177,80,proxylist.txt
172.66.40.40,80,proxylist.txt
141.101.114.91,80,proxylist.txt
172.67.123.218,80,proxylist.txt
89.58.57.45,80,proxylist.txt
173.245.59.107,80,proxylist.txt
172.67.161.251,80,proxylist.txt
66.235.200.238,80,proxylist.txt
173.245.49.203,80,proxylist.txt
172.64.48.219,80,proxylist.txt
23.227.39.188,80,proxylist.txt
172.67.151.113,80,proxylist.txt
172.67.174.51,80,proxylist.txt
172.67.131.199,80,proxylist.txt
141.101.123.202,80,proxylist.txt
141.101.120.234,80,proxylist.txt
172.67.205.92,80,proxylist.txt
172.67.231.235,80,proxylist.txt
188.114.96.160,80,proxylist.txt
172.67.177.253,80,proxylist.txt
172.67.254.147,80,proxylist.txt
172.67.75.154,80,proxylist.txt
103.21.244.44,80,proxylist.txt
202.5.37.104,17382,proxylist.txt
184.182.240.12,4145,proxylist.txt
8.47.69.6,80,proxylist.txt
188.114.99.176,80,proxylist.txt
172.67.70.46,80,proxylist.txt
192.111.134.10,4145,proxylist.txt
219.78.250.38,80,proxylist.txt
124.248.189.223,1080,proxylist.txt
36.138.53.26,10017,proxylist.txt
96.113.159.162,80,proxylist.txt
65.1.148.157,80,proxylist.txt
47.56.110.204,8989,proxylist.txt
103.102.6.82,80,proxylist.txt
172.200.72.48,80,proxylist.txt
68.71.240.210,4145,proxylist.txt
8.35.211.203,80,proxylist.txt
108.162.193.34,80,proxylist.txt
195.85.23.162,80,proxylist.txt
172.67.144.227,80,proxylist.txt
172.67.159.204,80,proxylist.txt
66.235.200.161,80,proxylist.txt
172.64.149.165,80,proxylist.txt
172.67.229.247,80,proxylist.txt
188.114.96.25,80,proxylist.txt
141.101.121.127,80,proxylist.txt
172.67.122.11,80,proxylist.txt
172.67.140.0,80,proxylist.txt
172.67.176.58,80,proxylist.txt
198.177.252.24,4145,proxylist.txt
98.182.147.97,4145,proxylist.txt
198.177.253.13,4145,proxylist.txt
64.227.131.240,1080,proxylist.txt
72.207.109.5,4145,proxylist.txt
59.6.25.118,3128,proxylist.txt
172.67.167.88,80,proxylist.txt
172.67.179.195,80,proxylist.txt
172.67.181.222,80,proxylist.txt
59.7.246.4,80,proxylist.txt
194.163.182.6,1080,proxylist.txt
183.109.79.187,80,proxylist.txt
8.35.211.51,80,proxylist.txt
23.227.60.221,80,proxylist.txt
34.194.41.221,80,proxylist.txt
173.245.59.60,80,proxylist.txt
172.67.172.168,80,proxylist.txt
172.67.182.90,80,proxylist.txt
174.136.204.40,80,proxylist.txt
66.235.200.78,80,proxylist.txt
172.67.70.198,80,proxylist.txt
141.101.122.55,80,proxylist.txt
172.64.95.151,80,proxylist.txt
23.227.39.49,80,proxylist.txt
172.64.89.97,80,proxylist.txt
23.227.39.32,80,proxylist.txt
141.101.121.167,80,proxylist.txt
23.227.38.140,80,proxylist.txt
103.21.244.17,80,proxylist.txt
124.248.168.90,1080,proxylist.txt
72.207.33.64,4145,proxylist.txt
198.177.254.157,4145,proxylist.txt
198.177.254.131,4145,proxylist.txt
64.188.81.172,10524,proxylist.txt
219.93.101.60,80,proxylist.txt
51.8.61.60,80,proxylist.txt
176.236.46.147,80,proxylist.txt
40.177.65.8,80,proxylist.txt
141.101.113.66,80,proxylist.txt
141.101.115.131,80,proxylist.txt
172.64.91.89,80,proxylist.txt
8.35.211.35,80,proxylist.txt
8.35.211.31,80,proxylist.txt
172.67.119.174,80,proxylist.txt
108.162.195.11,80,proxylist.txt
172.67.68.15,80,proxylist.txt
108.162.192.36,80,proxylist.txt
172.67.117.48,80,proxylist.txt
172.67.167.12,80,proxylist.txt
173.245.49.225,80,proxylist.txt
173.245.49.211,80,proxylist.txt
172.67.70.227,80,proxylist.txt
172.67.224.93,80,proxylist.txt
172.67.75.93,80,proxylist.txt
66.235.200.28,80,proxylist.txt
141.101.123.183,80,proxylist.txt
141.101.123.233,80,proxylist.txt
141.101.123.141,80,proxylist.txt
141.101.122.130,80,proxylist.txt
141.101.121.114,80,proxylist.txt
172.67.247.184,80,proxylist.txt
172.67.192.30,80,proxylist.txt
172.67.179.233,80,proxylist.txt
23.227.38.241,80,proxylist.txt
172.67.177.23,80,proxylist.txt
173.245.49.54,80,proxylist.txt
172.67.181.175,80,proxylist.txt
172.67.181.203,80,proxylist.txt
45.131.6.7,80,proxylist.txt
45.12.31.167,80,proxylist.txt
188.114.96.1,80,proxylist.txt
188.114.96.1,80,proxylist.txt
188.114.97.1,80,proxylist.txt
8.47.69.6,80,proxylist.txt
172.65.90.46,80,proxylist.txt
188.114.97.1,80,proxylist.txt
185.146.173.20,80,proxylist.txt
188.114.97.1,80,proxylist.txt
141.101.90.98,80,proxylist.txt
185.146.173.20,80,proxylist.txt
173.245.58.96,80,proxylist.txt
188.114.96.1,80,proxylist.txt
185.146.173.20,80,proxylist.txt
172.65.90.2,80,proxylist.txt
172.65.90.2,80,proxylist.txt
8.47.69.6,80,proxylist.txt
188.114.97.1,80,proxylist.txt
108.162.193.158,80,proxylist.txt
8.6.112.6,80,proxylist.txt
8.47.69.6,80,proxylist.txt
188.114.97.1,80,proxylist.txt
185.146.173.20,80,proxylist.txt
8.47.69.6,80,proxylist.txt
188.114.96.1,80,proxylist.txt
188.114.96.1,80,proxylist.txt
199.34.228.76,80,proxylist.txt
108.162.193.61,80,proxylist.txt
188.114.97.1,80,proxylist.txt
8.6.112.6,80,proxylist.txt
173.245.59.100,80,proxylist.txt
188.114.97.1,80,proxylist.txt
173.245.58.95,80,proxylist.txt
66.235.200.254,80,proxylist.txt
185.146.173.20,80,proxylist.txt
188.114.97.1,80,proxylist.txt
8.47.69.6,80,proxylist.txt
8.47.69.6,80,proxylist.txt
185.146.173.20,80,proxylist.txt
160.20.55.235,8080,proxylist.txt
188.114.97.1,80,proxylist.txt
141.101.90.99,80,proxylist.txt
188.114.97.1,80,proxylist.txt
185.146.173.20,80,proxylist.txt
66.235.200.146,80,proxylist.txt
188.114.96.1,80,proxylist.txt
185.146.173.20,80,proxylist.txt
20.80.217.164,3128,proxylist.txt
89.43.31.134,3128,proxylist.txt
88.198.212.91,3128,proxylist.txt
188.114.97.1,80,proxylist.txt
188.114.97.1,80,proxylist.txt
